date,avg,min,max
2025-08-06,1809.0935333125587,1809.0934576835625,1809.0935693537444
2025-08-07,1911.4328556365938,1911.4327691135877,1911.4329022247357
2025-08-08,1899.832584177215,1859.5385742220928,1910.7185611929951
2025-08-09,1882.437371348134,1882.4373272888186,1882.437448223253
2025-08-10,1840.0958357671057,1838.5928089283218,1858.2048624333245
2025-08-11,1907.9984813460594,1907.9984813460594,1907.9984813460594
2025-08-12,1911.843115160876,1911.731229888427,1913.9323144364923
2025-08-15,1870.5129159051348,1854.512763412173,1892.0993150009178
2025-08-17,1906.8060432286745,1906.8060224785816,1906.8060652149163
2025-08-18,1908.3430415197852,1908.342940625716,1908.343113803997
2025-08-19,1917.4198688611527,1900.5449669818815,1937.2961874664877
2025-08-20,1899.05696442646,1895.6516432637122,1904.7114714283948
2025-08-23,1904.123413775267,1904.123356535436,1904.123478914495
2025-08-24,1891.3609662620447,1891.3609314375888,1891.3610007265347
2025-08-25,1886.5496876240402,1868.0436390027078,1906.7874260887277
2025-08-27,1907.1474510596895,1907.1473957355647,1907.1474907874788
2025-08-29,1933.138713286616,1905.927241730453,1941.0470584908708
2025-08-30,1900.0366644351693,1895.1746210047465,1912.4384413714579
2025-08-31,1881.5207544282434,1869.0884495940768,1891.9865722676818
2025-09-02,1901.1331760016187,1901.133084720752,1901.1332692115614
2025-09-03,1909.9463978128754,1909.9463395212777,1909.946469075762
2025-09-04,1885.3009255065858,1847.9030527580337,1939.4723281897523
2025-09-05,1892.5010649588803,1846.2524792692557,1923.260103386163
2025-09-06,1824.3506971109184,1803.7546768291722,1857.4485439024559
2025-09-07,1778.7438873016376,1778.7438435493932,1778.7439507640067
2025-09-08,1923.9429080387322,1923.3106076581062,1936.106995200691
2025-09-09,1932.0212012975157,1929.910570375664,1940.117248213064
2025-09-10,1898.0079942307968,1860.35235449969,1921.0645388785479
2025-09-11,1853.8067637620386,1853.8066901555217,1853.8068596932792
2025-09-14,1935.3641380366093,1935.3640665137846,1935.364206401174
2025-09-15,1901.3273729705338,1867.0989189589175,1944.2527141059802
2025-09-19,1911.4595945034557,1911.4595209883416,1911.459681464613
2025-09-20,1923.7401826848513,1923.7401826848513,1923.7401826848513
2025-09-22,1900.6818898937536,1900.68182127485,1900.681935358819
2025-09-24,1933.74744720521,1933.747378633814,1933.7475328414723
2025-09-29,1915.4177392120398,1908.9972626116066,1923.4608842196335
2025-09-30,1959.8603455300258,1948.0770624108138,1964.049747817329
2025-10-01,1908.2616508529188,1859.9855511093754,1953.840389991598
2025-10-03,1798.651755437725,1798.6516969615973,1798.651794203014
2025-10-04,1945.7586626861464,1945.7585791987328,1945.758773741232
2025-10-05,1957.271128031335,1957.2710532256276,1957.2711982150113
2025-10-06,1939.674305819381,1938.2746955154312,1943.4506224124386
2025-10-07,1934.2354164277838,1923.5905202265217,1942.2997327804148
2025-10-08,1885.2246052552748,1885.2245220745413,1885.2246986423024
2025-10-11,1955.5885802426737,1955.5885389693606,1955.5886720816707
2025-10-12,1933.56259973921,1932.5130896583428,1947.8105248247493
2025-10-15,1910.663285323779,1910.4674472043578,1924.69022110965
2025-10-16,1939.9966325495116,1929.6850883278555,1963.4372558613352
2025-10-17,1902.7270532643204,1885.840860791666,1954.1016189328002
2025-10-18,1871.1758061883415,1864.262355722209,1921.4590259930746
2025-10-19,1898.1371881401901,1898.1371262433831,1898.1372787370135
2025-10-20,1899.378063748211,1899.37797934069,1899.3781438757262
2025-10-22,1875.6518421553822,1821.955656241894,1954.4823440963373
2025-10-23,1878.42059633692,1876.9455846934734,1923.3767652579486
2025-10-24,1842.3180496293646,1840.1321263115206,1914.105856040537
2025-10-26,1971.1770967448176,1968.3181330417472,1978.993619882559
2025-10-27,1965.15900985342,1964.915816712283,1971.5557767502307
2025-10-28,1929.0272826603516,1925.6573081129218,1934.0295575478872
2025-10-29,1923.6728516965015,1923.672743443435,1923.6729444628884
2025-10-30,1944.4881651970552,1944.488080527203,1944.4882372063032
2025-10-31,1907.2501591232028,1900.8185265928992,1937.8065494132427
2025-11-02,1922.3813468776427,1920.468490460529,1928.839680677428
2025-11-03,1888.897643121918,1820.244288079475,1921.4695370834006
2025-11-06,1958.0217117237298,1958.0216265576803,1958.0217779812842
2025-11-07,1963.2291692610258,1941.0988220347374,1964.2893935091734
2025-11-08,1911.9991476864493,1905.3696874747122,1929.5414375058574
2025-11-23,1904.9204461020736,1897.1122020006717,1935.2107762857922
2025-11-25,1917.1507690141293,1917.150680685635,1917.1508421302472
2025-11-26,1860.2905161683657,1860.290461172295,1860.290576037696
2025-11-28,1944.2325517583881,1944.2324953944806,1944.2326453122703
2025-11-29,1912.988929163121,1909.6014853692773,1913.5298634917958
2025-12-04,1939.9526121766191,1928.4259578737426,1940.5564719358333
2025-12-05,1926.5056270847642,1910.740054189201,1930.0064855533983
2025-12-06,1931.724836961962,1931.7247848134355,1931.7249271953324
2025-12-07,1897.121235276632,1897.1211642549467,1897.1213008107673
2025-12-08,1913.602907581326,1913.60284760441,1913.6029581913515
2025-12-09,1942.0337071068163,1942.0336227272926,1942.0338011514623
2025-12-10,1911.1771333273846,1911.1770981075379,1911.177222721613
2025-12-11,1854.6725131581563,1815.3318231265746,1874.172129621462
2025-12-15,1921.7866294099067,1907.746610765392,1929.2451591156102
2025-12-20,1908.9976951740061,1908.9976759063666,1908.9977327040267
2025-12-21,1891.9463923770506,1891.9463365536012,1891.9464723490623
2025-12-27,1851.125429663495,1822.1931646035305,1913.5673228968328
2025-12-28,1929.194244814225,1929.1941696485005,1929.1942893160879
2025-12-29,1913.4852373720387,1898.8432896483732,1932.364201160521
